Transaction_ID,Transaction_Date,Transaction_TS,Store_ID,Customer_ID,Payment_Method,Total_Amount,Total_Discount,Line_Count,Batch_ID,Source_File
T00015020,2024-06-01,2024-06-01 00:30:39,S024,C001840,Card,97.27,0.0,1,gen_20251127_091607,transactions_header.csv
T00002866,2024-06-26,2024-06-26 13:10:49,S027,C001649,Online,-65.45,NA,1,gen_20251127_091606,transactions_header.csv
T00014009,2024-08-26,2024-08-26 15:44:53,S030,C004572,Card,37.24,3.72,1,gen_20251127_091607,transactions_header.csv
T00018036,05/06/24,2024-05-06 02:25:54,S009,C002214,Online,49.24,7.39,4,gen_20251127_091607,transactions_header.csv
T00005114,11/03/24,2024-11-03 07:50:49,S017,C004919,Cash,55.09,2.75,1,gen_20251127_091606,transactions_header.csv
T00004409,2024-05-17,2024-05-17 14:53:21,S018,C004739,Online,67.8,3.39,2,gen_20251127_091606,transactions_header.csv
T00006026,06/09/24,2024-06-09 22:52:58,S013,C001700,Cash,29.4,1.47,1,gen_20251127_091606,transactions_header.csv
T00009403,2024-09-14,2024-09-14 19:17:12,S023,,Online,41.26,6.19,7,gen_20251127_091606,transactions_header.csv
T00006891,11/05/24,2024-11-05 12:30:30,S002,C000097,Cash,37.52,0.0,4,gen_20251127_091606,transactions_header.csv
T00007513,12/24/24,2024-12-24 13:07:48,S011,C001347,Card,19.49,0.97,1,gen_20251127_091606,transactions_header.csv
T00001422,08/08/24,2024-08-08 05:15:04,S013,C001942,Card,49.21,2.46,1,gen_20251127_091605,transactions_header.csv
T00011966,2024-04-17,2024-04-17 15:52:01,S013,C000700,Card,3.82,0.0,2,gen_20251127_091607,transactions_header.csv
T00019514,2024-03-24,2024-03-24 10:54:56,S002,,Online,$88.55,4.43,1,gen_20251127_091607,transactions_header.csv
T00018195,05/12/24,2024-05-12 20:19:52,S029,C002481,Online,37.93,1.9,1,gen_20251127_091607,transactions_header.csv
T00008001,2024-05-08,2024-05-08 20:16:38,S017,C001545,Online,9.8,1.47,1,gen_20251127_091606,transactions_header.csv
T00007103,12/11/24,2024-12-11 10:13:00,S009,C003603,Online,0.33,0.0,3,gen_20251127_091606,transactions_header.csv
T00004350,03/06/24,2024-03-06 00:37:55,S014,C000275,Online,29.78,2.98,1,gen_20251127_091606,transactions_header.csv
T00001661,2024-07-23,2024-07-23 02:24:09,S023,C002099,Cash,30.35,0.0,2,gen_20251127_091605,transactions_header.csv
T00000074,07/31/24,2024-07-31 08:38:51,S022,C003692,Cash,78.2,11.73,1,gen_20251127_091605,transactions_header.csv
T00001844,08/07/24,2024-08-07 11:31:56,S017,C001961,online,$39.28,5.89,2,gen_20251127_091605,transactions_header.csv
T00000771,12/11/24,2024-12-11 16:08:11,S006,C001321,Card,$0.00,0,1,gen_20251127_091605,transactions_header.csv
T00017075,2024-03-06,2024-03-06 16:12:54,S006,C003838,Cash,34.72,3.47,3,gen_20251127_091607,transactions_header.csv
T00001286,2024-08-01,2024-08-01 07:33:44,S023,C002048,Cash,72.15,7.22,1,gen_20251127_091605,transactions_header.csv
T00017518,02/26/24,2024-02-26 15:31:07,S016,C002005,Card,$34.44,5.17,2,gen_20251127_091607,transactions_header.csv
T00009756,2024-09-05,2024-09-05 02:53:33,S017,C002775,Online,92.56,4.63,1,gen_20251127_091606,transactions_header.csv
T00001942,2024-12-29,2024-12-29 13:11:10,S021,C003596,Card,62.81,3.14,1,gen_20251127_091605,transactions_header.csv
T00019055,03/08/24,2024-03-08 17:08:41,S015,C002828,Cash,76.84,3.84,2,gen_20251127_091607,transactions_header.csv
T00003455,2024-10-01,2024-10-01 03:05:19,S006,C001140,Cash,$41.70,0.0,1,gen_20251127_091606,transactions_header.csv
T00008266,01/23/24,2024-01-23 05:26:09,S010,,Cash,16.2,2.43,5,gen_20251127_091606,transactions_header.csv
T00003398,2024-10-09,2024-10-09 06:37:46,S022,C001117,Online,63.1,6.31,3,gen_20251127_091606,transactions_header.csv
T00011613,06/13/24,2024-06-13 00:15:17,S020,C000665,Card,3.61,0.18,1,gen_20251127_091606,transactions_header.csv
T00005065,2024-06-06,2024-06-06 21:23:43,S001,C001405,Cash,46.05,2.3,3,gen_20251127_091606,transactions_header.csv
T00019748,07/31/24,2024-07-31 07:21:51,S013,C002486,Online,59.09,8.86,1,gen_20251127_091607,transactions_header.csv
T00004028,04/03/24,2024-04-03 02:25:53,S021,C000636,Cash,4.47,0.45,1,gen_20251127_091606,transactions_header.csv
T00017688,11/04/24,2024-11-04 01:45:56,S026,C000222,Cash,65.73,3.29,1,gen_20251127_091607,transactions_header.csv
T00017334,2024-07-26,2024-07-26 02:49:58,S011,C003427,Cash,77.58,,1,gen_20251127_091607,transactions_header.csv
T00015210,2024-01-02,2024-01-02 10:29:00,S005,C003340,Card,53.69,2.68,1,gen_20251127_091607,transactions_header.csv
T00005898,2024-06-14,2024-06-14 12:13:29,S010,C000918,Cash,0,0.0,3,gen_20251127_091606,transactions_header.csv
T00017278,11/16/24,2024-11-16 04:17:05,S005,,Online,25.79,1.29,1,gen_20251127_091607,transactions_header.csv
T00003964,09/02/24,2024-09-02 21:50:46,S001,C002100,Cash,46.95,2.35,1,gen_20251127_091606,transactions_header.csv
T00003938,09/18/24,2024-09-18 15:05:17,S030,C003079,Card,58.54,0.0,1,gen_20251127_091606,transactions_header.csv
T00016746,2024-06-19,2024-06-19 17:36:36,S024,,Cash,74.08,7.41,1,gen_20251127_091607,transactions_header.csv
T00010012,12/14/24,2024-12-14 14:27:12,S020,C004562,Online,38.58,1.93,2,gen_20251127_091606,transactions_header.csv
T00001111,2024-03-17,2024-03-17 11:35:30,S004,C000893,Online,71.13,,1,gen_20251127_091605,transactions_header.csv
T00004415,02/18/24,2024-02-18 11:11:44,S004,C004696,Card,60.77,0.0,1,gen_20251127_091606,transactions_header.csv
T00012929,2024-03-15,2024-03-15 11:44:30,S003,C000620,Card,62.05,0.0,2,gen_20251127_091607,transactions_header.csv
T00019476,2024-03-07,2024-03-07 10:02:54,S018,,Online,19.46,2.92,2,gen_20251127_091607,transactions_header.csv
T00012725,05/30/24,2024-05-30 09:17:40,S011,C000576,Card,52.35,,1,gen_20251127_091607,transactions_header.csv
T00003147,2024-12-07,2024-12-07 21:53:03,S029,,Cash,46.94,7.04,1,gen_20251127_091606,transactions_header.csv
T00001378,08/19/24,2024-08-19 08:05:39,S019,,Cash,24.94,0.0,4,gen_20251127_091605,transactions_header.csv
T00017417,2024-06-12,2024-06-12 20:43:33,S017,C001659,Card,37.18,0.0,3,gen_20251127_091607,transactions_header.csv
T00007508,2024-05-04,2024-05-04 12:12:54,S007,C001456,Cash,21.86,2.19,1,gen_20251127_091606,transactions_header.csv
T00000145,2024-10-22,2024-10-22 13:44:02,S003,C001948,Cash,57.08,5.71,1,gen_20251127_091605,transactions_header.csv
T00006193,11/05/24,2024-11-05 19:17:30,S017,C000177,Card,43.99,0.0,3,gen_20251127_091606,transactions_header.csv
T00003515,2024-08-20,2024-08-20 14:23:21,S010,C003765,Cash,34.11,3.41,2,gen_20251127_091606,transactions_header.csv
T00019973,2024-07-19,2024-07-19 06:15:17,S002,C001178,Card,0.72,0.07,1,gen_20251127_091607,transactions_header.csv
T00007273,08/03/24,2024-08-03 08:15:47,S006,C002381,Card,3.94,0.39,1,gen_20251127_091606,transactions_header.csv
T00006072,01/11/24,2024-01-11 05:47:26,S025,,Card,25.3,1.27,3,gen_20251127_091606,transactions_header.csv
T00013327,2024-03-04,2024-03-04 17:17:58,S015,C001326,Cash,45.49,2.27,7,gen_20251127_091607,transactions_header.csv
T00015390,2024-03-03,2024-03-03 22:56:57,S027,C000655,Online,54.83,0.0,1,gen_20251127_091607,transactions_header.csv
T00010582,08/22/24,2024-08-22 13:15:02,S018,C003371,Cash,41.24,2.06,3,gen_20251127_091606,transactions_header.csv
T00013796,2024-04-22,2024-04-22 11:26:21,S014,C002442,Online,62.7,9.4,1,gen_20251127_091607,transactions_header.csv
T00012811,2024-01-16,2024-01-16 11:01:24,S028,C002547,Card,6.62,0.33,5,gen_20251127_091607,transactions_header.csv
T00001831,2024-05-08,2024-05-08 12:08:56,S019,NA,Card,$73.53,0.0,2,gen_20251127_091605,transactions_header.csv
T00004182,07/19/24,2024-07-19 11:34:54,S004,C001514,Cash,100.29,0.0,1,gen_20251127_091606,transactions_header.csv
T00017935,2024-12-08,2024-12-08 10:50:44,S008,C004714,Cash,72.74,10.91,1,gen_20251127_091607,transactions_header.csv
T00016915,2024-04-08,2024-04-08 18:04:28,S002,C002129,Card,116.31,0.0,1,gen_20251127_091607,transactions_header.csv
T00005958,03/22/24,2024-03-22 16:17:56,S006,C004517,Cash,17.03,2.55,3,gen_20251127_091606,transactions_header.csv
T00012105,04/15/24,2024-04-15 08:18:17,S021,C003548,cash,9.93,1.49,1,gen_20251127_091607,transactions_header.csv
T00011519,02/01/24,2024-02-01 05:02:48,S002,C001393,Cash,64.62,0.0,1,gen_20251127_091606,transactions_header.csv
T00001056,10/08/24,2024-10-08 13:44:06,S011,C000276,Card,6.82,0.34,1,gen_20251127_091605,transactions_header.csv
T00015613,2024-08-21,2024-08-21 18:40:11,S026,C001048,Cash,$28.51,4.28,3,gen_20251127_091607,transactions_header.csv
T00000595,2024-05-19,2024-05-19 23:42:59,S026,C001056,Online,2.66,0.0,5,gen_20251127_091605,transactions_header.csv
T00010320,2024-11-15,2024-11-15 03:06:48,S015,C004742,Online,32.41,4.86,2,gen_20251127_091606,transactions_header.csv
T00001526,2024-01-11,2024-01-11 08:19:34,S018,C004480,Cash,81.43,4.07,2,gen_20251127_091605,transactions_header.csv
T00009659,2024-01-31,2024-01-31 01:52:52,S001,C002096,Online,73.06,7.31,3,gen_20251127_091606,transactions_header.csv
T00005825,10/16/24,2024-10-16 12:07:40,S016,C001044,Cash,55.07,8.26,1,gen_20251127_091606,transactions_header.csv
T00005155,01/14/24,2024-01-14 11:09:49,S015,C002222,Online,36.96,1.85,1,gen_20251127_091606,transactions_header.csv
T00018101,01/05/24,2024-01-05 20:26:59,S004,C003268,Online,108.79,5.44,2,gen_20251127_091607,transactions_header.csv
T00016435,06/07/24,2024-06-07 08:26:13,S003,C003682,Card,23.01,2.3,6,gen_20251127_091607,transactions_header.csv
T00015968,05/12/24,2024-05-12 12:01:20,S004,C000603,card,98.8,14.82,6,gen_20251127_091607,transactions_header.csv
T00017114,2024-12-09,2024-12-09 14:46:03,S012,NA,Card,39.52,0.0,2,gen_20251127_091607,transactions_header.csv
T00010827,02/16/24,2024-02-16 22:12:14,S025,C000319,Cash,-33.03,,2,gen_20251127_091606,transactions_header.csv
T00000762,2024-03-03,2024-03-03 16:33:07,S006,C003384,Online,65.41,0.0,4,gen_20251127_091605,transactions_header.csv
T00007825,11/28/24,2024-11-28 14:42:44,S013,C003387,Online,85.14,,1,gen_20251127_091606,transactions_header.csv
T00015206,2024-05-18,2024-05-18 15:37:18,S009,C001142,Online,85.22,4.26,1,gen_20251127_091607,transactions_header.csv
T00012514,2024-06-07,2024-06-07 07:15:28,S030,C005000,Card,26.56,1.33,2,gen_20251127_091607,transactions_header.csv
T00018065,12/20/24,2024-12-20 01:51:25,S004,,Cash,25.46,1.27,2,gen_20251127_091607,transactions_header.csv
T00000082,2024-05-03,2024-05-03 12:06:00,S007,C001177,Online,54.83,8.22,2,gen_20251127_091605,transactions_header.csv
T00007043,04/11/24,2024-04-11 13:27:52,S009,C000045,Cash,36.76,0.0,3,gen_20251127_091606,transactions_header.csv
T00009424,03/22/24,2024-03-22 22:01:01,S027,C004516,Cash,77.5,0.0,1,gen_20251127_091606,transactions_header.csv
T00008725,2024-03-31,2024-03-31 18:34:30,S027,C003108,Online,31.81,4.77,5,gen_20251127_091606,transactions_header.csv
T00000959,2024-02-25,2024-02-25 05:14:56,S019,C002812,Cash,76.99,3.85,2,gen_20251127_091605,transactions_header.csv
T00008665,11/01/24,2024-11-01 12:10:31,S013,C001423,Cash,45.9,4.59,1,gen_20251127_091606,transactions_header.csv
T00006610,10/24/24,2024-10-24 06:04:21,S010,C004345,Cash,72.91,NA,1,gen_20251127_091606,transactions_header.csv
T00016243,2024-03-14,2024-03-14 12:22:49,S024,C003575,Card,43.27,6.49,1,gen_20251127_091607,transactions_header.csv
T00010431,2024-02-28,2024-02-28 08:47:13,S015,NA,Card,101.71,10.17,2,gen_20251127_091606,transactions_header.csv
T00007239,05/04/24,2024-05-04 05:14:59,S012,C003052,Card,97.13,9.71,1,gen_20251127_091606,transactions_header.csv
T00010615,2024-03-12,2024-03-12 23:08:46,S020,C002314,online,44.17,4.42,4,gen_20251127_091606,transactions_header.csv
T00015820,01/15/24,2024-01-15 14:24:40,S030,C000651,Card,46.37,6.96,2,gen_20251127_091607,transactions_header.csv
T00003955,02/27/24,2024-02-27 21:21:56,S029,C003503,Online,47.47,2.37,2,gen_20251127_091606,transactions_header.csv
T00004404,2024-06-03,2024-06-03 14:36:06,S026,C001441,Card,60.41,3.02,1,gen_20251127_091606,transactions_header.csv
T00019507,2024-01-05,2024-01-05 17:43:03,S025,C000806,Cash,71.14,0.0,3,gen_20251127_091607,transactions_header.csv
T00018150,2024-09-23,2024-09-23 05:43:05,S026,C004621,Cash,23.22,1.16,2,gen_20251127_091607,transactions_header.csv
T00004512,2024-02-06,2024-02-06 11:11:45,S013,C003085,Online,48.3,,2,gen_20251127_091606,transactions_header.csv
T00016100,05/30/24,2024-05-30 19:03:13,S023,C003560,Cash,80.04,8.0,1,gen_20251127_091607,transactions_header.csv
T00006858,2024-08-06,2024-08-06 20:13:22,S026,C002455,online,22.78,0.0,2,gen_20251127_091606,transactions_header.csv
T00005354,2024-12-17,2024-12-17 17:02:36,S019,C004054,Card,33.15,1.66,1,gen_20251127_091606,transactions_header.csv
T00004588,12/02/24,2024-12-02 12:14:40,S022,C004656,Cash,$23.21,0.0,1,gen_20251127_091606,transactions_header.csv
T00016639,2024-03-01,2024-03-01 02:18:32,S030,C004083,Cash,106.04,0.0,3,gen_20251127_091607,transactions_header.csv
T00015702,05/19/24,2024-05-19 08:30:34,S024,C000886,Online,43.05,2.15,2,gen_20251127_091607,transactions_header.csv
T00014593,07/21/24,2024-07-21 00:48:17,S020,C003198,Online,16.16,2.42,1,gen_20251127_091607,transactions_header.csv
T00014060,10/16/24,2024-10-16 05:38:12,S024,C003932,Online,29.57,1.48,2,gen_20251127_091607,transactions_header.csv
T00017200,11/02/24,2024-11-02 00:42:47,S023,C002922,Cash,3.63,NA,2,gen_20251127_091607,transactions_header.csv
T00011559,2024-08-29,2024-08-29 03:16:51,S030,C001505,Card,81.14,8.11,2,gen_20251127_091606,transactions_header.csv
T00003725,2024-01-14,2024-01-14 15:33:14,S010,C002368,online,0,0,1,gen_20251127_091606,transactions_header.csv
T00001265,2024-08-31,2024-08-31 13:33:57,S006,,Online,$55.41,NA,1,gen_20251127_091605,transactions_header.csv
T00004868,02/01/24,2024-02-01 12:30:56,S029,,Card,26.77,1.34,1,gen_20251127_091606,transactions_header.csv
T00012685,07/03/24,2024-07-03 01:43:03,S024,C004529,Card,39.14,5.87,4,gen_20251127_091607,transactions_header.csv
T00007256,05/21/24,2024-05-21 11:52:06,S015,C004898,Card,48.95,4.9,7,gen_20251127_091606,transactions_header.csv
T00013558,2024-11-06,2024-11-06 06:47:15,S009,C004008,Online,144.29,0.0,1,gen_20251127_091607,transactions_header.csv
T00009983,2024-09-07,2024-09-07 03:07:54,S015,C001933,Online,32.36,0.0,3,gen_20251127_091606,transactions_header.csv
T00013907,2024-02-17,2024-02-17 19:50:55,S028,C004123,Cash,49.29,0.0,3,gen_20251127_091607,transactions_header.csv
T00004375,07/19/24,2024-07-19 12:05:49,S008,C002909,Cash,79.85,0.0,2,gen_20251127_091606,transactions_header.csv
T00004088,2024-01-14,2024-01-14 16:44:49,S017,C000272,Card,71.71,7.17,7,gen_20251127_091606,transactions_header.csv
T00015911,05/28/24,2024-05-28 10:09:05,S023,C002021,Online,38.86,5.83,4,gen_20251127_091607,transactions_header.csv
T00013101,01/20/24,2024-01-20 03:21:31,S010,C000829,Online,117.85,11.79,1,gen_20251127_091607,transactions_header.csv
T00001898,06/29/24,2024-06-29 16:07:10,S010,C004071,Card,$58.23,,1,gen_20251127_091605,transactions_header.csv
T00016551,04/03/24,2024-04-03 14:44:38,S009,,Card,63.65,6.37,1,gen_20251127_091607,transactions_header.csv
T00007417,2024-10-15,2024-10-15 21:11:16,S019,C002457,Card,-32.17,0.0,2,gen_20251127_091606,transactions_header.csv
T00017723,04/14/24,2024-04-14 13:12:34,S027,C002078,Card,67.99,,1,gen_20251127_091607,transactions_header.csv
T00015406,2024-12-22,2024-12-22 16:20:19,S029,C004456,Cash,74.24,11.14,1,gen_20251127_091607,transactions_header.csv
T00015804,12/24/24,2024-12-24 20:06:06,S011,C004980,Cash,$75.99,11.4,2,gen_20251127_091607,transactions_header.csv
T00002530,01/16/24,2024-01-16 01:39:45,S013,C004897,Cash,40.5,6.08,2,gen_20251127_091605,transactions_header.csv
T00015251,2024-10-19,2024-10-19 04:36:08,S023,C000280,Cash,74.37,,2,gen_20251127_091607,transactions_header.csv
T00008105,12/30/24,2024-12-30 18:55:09,S019,C004443,Online,$27.44,1.37,5,gen_20251127_091606,transactions_header.csv
T00006923,04/09/24,2024-04-09 23:59:36,S019,NA,Card,0.44,0.04,1,gen_20251127_091606,transactions_header.csv
T00008908,2024-06-20,2024-06-20 05:51:57,S016,C002228,Online,75.3,7.53,2,gen_20251127_091606,transactions_header.csv
T00000661,12/01/24,2024-12-01 04:26:24,S006,C000668,Card,64.11,6.41,1,gen_20251127_091605,transactions_header.csv
T00011694,2024-10-27,2024-10-27 22:06:36,S005,C000408,Online,42.78,4.28,1,gen_20251127_091607,transactions_header.csv
T00008745,2024-01-12,2024-01-12 07:07:36,S022,C001318,Online,99.38,9.94,1,gen_20251127_091606,transactions_header.csv
T00001119,02/10/24,2024-02-10 00:55:08,S015,C002487,Cash,45.17,4.52,2,gen_20251127_091605,transactions_header.csv
T00001288,05/14/24,2024-05-14 13:53:18,S026,C001142,Online,59.37,8.91,2,gen_20251127_091605,transactions_header.csv
T00006205,08/12/24,2024-08-12 22:07:47,S030,C004453,Card,59.6,0.0,1,gen_20251127_091606,transactions_header.csv
T00017510,2024-04-19,2024-04-19 09:18:05,S013,C003459,Card,0,0.0,1,gen_20251127_091607,transactions_header.csv
T00007359,2024-04-23,2024-04-23 21:36:04,S016,C002708,Card,41.25,2.06,2,gen_20251127_091606,transactions_header.csv
T00002317,2024-09-18,2024-09-18 22:00:18,S002,C001417,Online,0,0,2,gen_20251127_091605,transactions_header.csv
T00001418,01/02/24,2024-01-02 09:53:27,S024,,Online,63.95,,3,gen_20251127_091605,transactions_header.csv
T00014760,05/12/24,2024-05-12 00:30:39,S001,C001917,Online,22.84,NA,2,gen_20251127_091607,transactions_header.csv
T00000008,09/10/24,2024-09-10 22:56:14,S024,C003964,Cash,31.42,4.71,2,gen_20251127_091605,transactions_header.csv
T00011141,04/17/24,2024-04-17 13:38:27,S009,C000416,Card,66.55,3.33,1,gen_20251127_091606,transactions_header.csv
T00000995,09/04/24,2024-09-04 08:24:59,S011,C001951,Card,44.56,4.46,1,gen_20251127_091605,transactions_header.csv
T00011356,04/25/24,2024-04-25 21:06:43,S010,C004769,Cash,85.79,12.87,1,gen_20251127_091606,transactions_header.csv
T00004293,2024-01-15,2024-01-15 12:15:08,S022,C003475,Online,101.06,NA,1,gen_20251127_091606,transactions_header.csv
T00009856,06/01/24,2024-06-01 14:25:14,S012,C001449,Cash,90.14,NA,3,gen_20251127_091606,transactions_header.csv
T00009416,2024-09-03,2024-09-03 08:04:01,S014,,Card,32.61,NA,1,gen_20251127_091606,transactions_header.csv
T00002410,06/11/24,2024-06-11 06:04:42,S021,C002107,Online,39.18,1.96,1,gen_20251127_091605,transactions_header.csv
T00000297,2024-06-26,2024-06-26 04:42:12,S019,C000655,Online,$67.13,0.0,2,gen_20251127_091605,transactions_header.csv
T00001865,11/10/24,2024-11-10 00:28:20,S024,C004914,Card,51.64,0.0,1,gen_20251127_091605,transactions_header.csv
T00014903,04/28/24,2024-04-28 03:07:38,S020,C002899,cash,43.38,4.34,1,gen_20251127_091607,transactions_header.csv
T00010650,2024-01-16,2024-01-16 12:33:23,S022,C004188,Card,57.62,5.76,2,gen_20251127_091606,transactions_header.csv
T00011417,2024-07-01,2024-07-01 07:31:32,S008,,Cash,46.22,0.0,1,gen_20251127_091606,transactions_header.csv
T00013973,2024-08-15,2024-08-15 01:34:26,S017,C002448,Card,52.46,0.0,4,gen_20251127_091607,transactions_header.csv
T00019479,11/17/24,2024-11-17 05:41:05,S029,C002278,Online,50.74,0.0,2,gen_20251127_091607,transactions_header.csv
T00001146,2024-03-22,2024-03-22 10:44:45,S013,C002615,Online,67.27,6.73,2,gen_20251127_091605,transactions_header.csv
T00005790,2024-02-15,2024-02-15 22:49:28,S003,C001352,Card,52.86,5.29,4,gen_20251127_091606,transactions_header.csv
T00019190,2024-08-21,2024-08-21 11:04:30,S023,C002464,Cash,138.37,,3,gen_20251127_091607,transactions_header.csv
T00014983,04/06/24,2024-04-06 16:26:02,S009,C004540,Cash,49.03,4.9,6,gen_20251127_091607,transactions_header.csv
T00017161,2024-07-20,2024-07-20 00:04:17,S016,NA,Cash,49.45,7.42,4,gen_20251127_091607,transactions_header.csv
T00010904,2024-11-28,2024-11-28 04:31:14,S028,C000932,Card,1.97,0.3,1,gen_20251127_091606,transactions_header.csv
T00010374,2024-12-04,2024-12-04 08:46:54,S002,C004467,Online,15.57,0.78,2,gen_20251127_091606,transactions_header.csv
T00010690,2024-03-09,2024-03-09 22:25:28,S009,C002141,Card,29.66,1.48,4,gen_20251127_091606,transactions_header.csv
T00003613,2024-07-23,2024-07-23 03:24:50,S012,,Card,70.62,10.59,7,gen_20251127_091606,transactions_header.csv
T00015805,09/20/24,2024-09-20 10:37:11,S019,,Online,53.08,5.31,2,gen_20251127_091607,transactions_header.csv
T00018732,07/08/24,2024-07-08 01:59:59,S010,C001053,Card,58.26,,1,gen_20251127_091607,transactions_header.csv
